"Text" "Text_ID" "TMThermostemsearchedterm" "Lemma" "Lemma_Perc" "KWIC" "Total_Lemma" "Date" "Category" "Short_KWIC" "POS_KWIC" "Current_Date" "TMThermostemsearchedtermID" "Chapter" "Setting"
"257" "Wells_1895_The-Time-Machine_12" "12" "smoke" "2193" "82.8485077446166" "yellow tongues already writhing from it completely encircling the space with a fence of fire upon the hillside were some thirty or forty morlocks dazzled by the light and heat and blundering hither and thither against each other in their bewilderment at first i did not realise their blindness and struck furiously at them with my bar in a frenzy of fear as they approached me killing one and crippling several more but when i had watched the gestures of one of them groping under the hawthorn against the red sky and heard their moans i was assured of their absolute helplessness and misery in the glare and i struck no more of them yet every now and then one would come straight towards me setting loose a quivering horror that made me quick to elude him at one time the flames died down somewhat and i feared the foul creatures would presently be able to see me i was thinking of beginning the fight by killing some of them before this should happen but the fire burst out again brightly and i stayed my hand i walked about the hill among them and avoided them looking for some trace of weena but weena was gone at last i sat down on the summit of the hillock and watched this strange incredible company of blind things groping to and fro and making uncanny noises to each other as the glare of the fire beat on them the coiling uprush of smoke streamed across the sky and through the rare tatters of that red canopy remote as though they belonged to another universe shone the little stars two or three morlocks came blundering into me and i drove them off with blows of my fists trembling as i did so for the most part of that night i was persuaded it was a nightmare i bit myself and screamed in a passionate desire to awake i beat the ground with my hands and got up and sat down again and wandered here and there and again sat down then i would fall to rubbing my eyes and calling upon god to let me awake thrice i saw morlocks put their heads down in a kind of agony and rush into the flames but at last above the subsiding red of the fire above the streaming masses of black smoke and the whitening and blackening tree stumps and the diminishing numbers of these dim creatures came the white light of the day i searched again for traces of weena but there were none it was plain that they had left her poor little body in the forest i cannot describe how it relieved me to think that it had escaped the awful fate to which it seemed destined as i thought of that i was almost moved to begin a massacre of the helpless abominations about me but i contained myself the hillock as i have said was a kind of island in" "2647" "1895" "Heat-Rhetoric" "coiling uprush of smoke streamed across the" "of the fire beat on them the coiling uprush of smoke streamed across the sky and through the rare tatters of" "2018-01-22" "20" "12" "802701"
"258" "Wells_1895_The-Time-Machine_12" "12" "smoke" "2340" "88.4019644880997" "feared the foul creatures would presently be able to see me i was thinking of beginning the fight by killing some of them before this should happen but the fire burst out again brightly and i stayed my hand i walked about the hill among them and avoided them looking for some trace of weena but weena was gone at last i sat down on the summit of the hillock and watched this strange incredible company of blind things groping to and fro and making uncanny noises to each other as the glare of the fire beat on them the coiling uprush of smoke streamed across the sky and through the rare tatters of that red canopy remote as though they belonged to another universe shone the little stars two or three morlocks came blundering into me and i drove them off with blows of my fists trembling as i did so for the most part of that night i was persuaded it was a nightmare i bit myself and screamed in a passionate desire to awake i beat the ground with my hands and got up and sat down again and wandered here and there and again sat down then i would fall to rubbing my eyes and calling upon god to let me awake thrice i saw morlocks put their heads down in a kind of agony and rush into the flames but at last above the subsiding red of the fire above the streaming masses of black smoke and the whitening and blackening tree stumps and the diminishing numbers of these dim creatures came the white light of the day i searched again for traces of weena but there were none it was plain that they had left her poor little body in the forest i cannot describe how it relieved me to think that it had escaped the awful fate to which it seemed destined as i thought of that i was almost moved to begin a massacre of the helpless abominations about me but i contained myself the hillock as i have said was a kind of island in the forest from its summit i could now make out through a haze of smoke the palace of green porcelain and from that i could get my bearings for the white sphinx and so leaving the remnant of these damned souls still going hither and thither and moaning as the day grew clearer i tied some grass about my feet and limped on across smoking ashes and among black stems that still pulsated internally with fire towards the hiding place of the time machine i walked slowly for i was almost exhausted as well as lame and i felt the intensest wretchedness for the horrible death of little weena it seemed an overwhelming calamity now in this old familiar room it is more like the sorrow of a dream than an actual loss but that morning it left me absolutely lonely againterribly alone i began to think" "2647" "1895" "Heat-Rhetoric" "masses of black smoke and the whitening" "red of the fire above the streaming masses of black smoke and the whitening and blackening tree stumps and the diminishing" "2018-01-22" "20" "12" "802701"
"259" "Wells_1895_The-Time-Machine_12" "12" "smoke" "2458" "92.8598413298073" "as though they belonged to another universe shone the little stars two or three morlocks came blundering into me and i drove them off with blows of my fists trembling as i did so for the most part of that night i was persuaded it was a nightmare i bit myself and screamed in a passionate desire to awake i beat the ground with my hands and got up and sat down again and wandered here and there and again sat down then i would fall to rubbing my eyes and calling upon god to let me awake thrice i saw morlocks put their heads down in a kind of agony and rush into the flames but at last above the subsiding red of the fire above the streaming masses of black smoke and the whitening and blackening tree stumps and the diminishing numbers of these dim creatures came the white light of the day i searched again for traces of weena but there were none it was plain that they had left her poor little body in the forest i cannot describe how it relieved me to think that it had escaped the awful fate to which it seemed destined as i thought of that i was almost moved to begin a massacre of the helpless abominations about me but i contained myself the hillock as i have said was a kind of island in the forest from its summit i could now make out through a haze of smoke the palace of green porcelain and from that i could get my bearings for the white sphinx and so leaving the remnant of these damned souls still going hither and thither and moaning as the day grew clearer i tied some grass about my feet and limped on across smoking ashes and among black stems that still pulsated internally with fire towards the hiding place of the time machine i walked slowly for i was almost exhausted as well as lame and i felt the intensest wretchedness for the horrible death of little weena it seemed an overwhelming calamity now in this old familiar room it is more like the sorrow of a dream than an actual loss but that morning it left me absolutely lonely againterribly alone i began to think of this house of mine of this fireside of some of you and with such thoughts came a longing that was pain but as i walked over the smoking ashes under the bright morning sky i made a discovery in my trouser pocket were still some loose matches the box must have leaked before it was lost NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA" "2647" "1895" "Heat-Rhetoric" "a haze of smoke the palace of" "summit i could now make out through a haze of smoke the palace of green porcelain and from that i could" "2018-01-22" "20" "12" "802701"
"260" "Wells_1895_The-Time-Machine_12" "12" "smoke" "2508" "94.7487721949377" "myself and screamed in a passionate desire to awake i beat the ground with my hands and got up and sat down again and wandered here and there and again sat down then i would fall to rubbing my eyes and calling upon god to let me awake thrice i saw morlocks put their heads down in a kind of agony and rush into the flames but at last above the subsiding red of the fire above the streaming masses of black smoke and the whitening and blackening tree stumps and the diminishing numbers of these dim creatures came the white light of the day i searched again for traces of weena but there were none it was plain that they had left her poor little body in the forest i cannot describe how it relieved me to think that it had escaped the awful fate to which it seemed destined as i thought of that i was almost moved to begin a massacre of the helpless abominations about me but i contained myself the hillock as i have said was a kind of island in the forest from its summit i could now make out through a haze of smoke the palace of green porcelain and from that i could get my bearings for the white sphinx and so leaving the remnant of these damned souls still going hither and thither and moaning as the day grew clearer i tied some grass about my feet and limped on across smoking ashes and among black stems that still pulsated internally with fire towards the hiding place of the time machine i walked slowly for i was almost exhausted as well as lame and i felt the intensest wretchedness for the horrible death of little weena it seemed an overwhelming calamity now in this old familiar room it is more like the sorrow of a dream than an actual loss but that morning it left me absolutely lonely againterribly alone i began to think of this house of mine of this fireside of some of you and with such thoughts came a longing that was pain but as i walked over the smoking ashes under the bright morning sky i made a discovery in my trouser pocket were still some loose matches the box must have leaked before it was lost NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA" "2647" "1895" "Heat-Rhetoric" "limped on across smoking ashes and among" "tied some grass about my feet and limped on across smoking ashes and among black stems that still pulsated internally with" "2018-01-22" "20" "12" "802701"
"261" "Wells_1895_The-Time-Machine_12" "12" "smoke" "2619" "98.942198715527" "weena but there were none it was plain that they had left her poor little body in the forest i cannot describe how it relieved me to think that it had escaped the awful fate to which it seemed destined as i thought of that i was almost moved to begin a massacre of the helpless abominations about me but i contained myself the hillock as i have said was a kind of island in the forest from its summit i could now make out through a haze of smoke the palace of green porcelain and from that i could get my bearings for the white sphinx and so leaving the remnant of these damned souls still going hither and thither and moaning as the day grew clearer i tied some grass about my feet and limped on across smoking ashes and among black stems that still pulsated internally with fire towards the hiding place of the time machine i walked slowly for i was almost exhausted as well as lame and i felt the intensest wretchedness for the horrible death of little weena it seemed an overwhelming calamity now in this old familiar room it is more like the sorrow of a dream than an actual loss but that morning it left me absolutely lonely againterribly alone i began to think of this house of mine of this fireside of some of you and with such thoughts came a longing that was pain but as i walked over the smoking ashes under the bright morning sky i made a discovery in my trouser pocket were still some loose matches the box must have leaked before it was lost NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA" "2647" "1895" "Heat-Rhetoric" "walked over the smoking ashes under the" "longing that was pain but as i walked over the smoking ashes under the bright morning sky i made a discovery" "2018-01-22" "20" "12" "802701"
"262" "Wells_1895_The-Time-Machine_12" "12" "sun" "12" "0.453343407631281" "xii in the darkness we emerged from the palace while the sun was still in part above the horizon i was determined to reach the white sphinx early the next morning and ere the dusk i purposed pushing through the woods that had stopped me on the previous journey my plan was to go as far as possible that night and then building a fire to sleep in the protection of its glare accordingly as we went along i gathered any sticks or dried grass i saw and presently had my arms full of such litter thus loaded our progress was slower than i had anticipated and besides weena was tired and i also began to suffer from sleepiness too so that it was full night before we reached the wood upon the shrubby hill of its edge weena would have stopped fearing the darkness before us but a singular sense of impending calamity that should indeed have served me as a warning drove me onward i had been without sleep for a night and two days and i was feverish and irritable i felt sleep coming upon me and the morlocks with it while we hesitated among the black bushes behind us and dim against their blackness i saw three crouching figures there was scrub and long grass all about us and i did not feel safe from their insidious approach the forest i calculated was rather less than a mile across if we could get through it to the bare hillside there as it seemed to me was an altogether" "2647" "1895" "Heat-Rhetoric" "palace while the sun was still in" "in the darkness we emerged from the palace while the sun was still in part above the horizon i was determined" "2018-01-22" "22" "12" "802701"
"263" "Wells_1895_The-Time-Machine_12" "12" "sun" "381" "14.3936531922932" "wood upon the shrubby hill of its edge weena would have stopped fearing the darkness before us but a singular sense of impending calamity that should indeed have served me as a warning drove me onward i had been without sleep for a night and two days and i was feverish and irritable i felt sleep coming upon me and the morlocks with it while we hesitated among the black bushes behind us and dim against their blackness i saw three crouching figures there was scrub and long grass all about us and i did not feel safe from their insidious approach the forest i calculated was rather less than a mile across if we could get through it to the bare hillside there as it seemed to me was an altogether safer resting place i thought that with my matches and my camphor i could contrive to keep my path illuminated through the woods yet it was evident that if i was to flourish matches with my hands i should have to abandon my firewood so rather reluctantly i put it down and then it came into my head that i would amaze our friends behind by lighting it i was to discover the atrocious folly of this proceeding but it came to my mind as an ingenious move for covering our retreat i dont know if you have ever thought what a rare thing flame must be in the absence of man and in a temperate climate the suns heat is rarely strong enough to burn even when it is focused by dewdrops as is sometimes the case in more tropical districts lightning may blast and blacken but it rarely gives rise to widespread fire decaying vegetation may occasionally smoulder with the heat of its fermentation but this rarely results in flame in this decadence too the art of fire making had been forgotten on the earth the red tongues that went licking up my heap of wood were an altogether new and strange thing to weena she wanted to run to it and play with it i believe she would have cast herself into it had i not restrained her but i caught her up and in spite of her struggles plunged boldly before me into the wood for a little way the glare of my fire lit the path looking back presently i could see through the crowded stems that from my heap of sticks the blaze had spread to some bushes adjacent and a curved line of fire was creeping up the grass of the hill i laughed at that and turned again to the dark trees before me it was very black and weena clung to me convulsively but there was still as my eyes grew accustomed to the darkness sufficient light for me to avoid the stems overhead it was simply black except where a gap of remote blue sky shone down upon us here and there i lit none of my matches because" "2647" "1895" "Heat-Rhetoric" "temperate climate the suns heat is rarely" "the absence of man and in a temperate climate the suns heat is rarely strong enough to burn even when it" "2018-01-22" "22" "12" "802701"
"264" "Wells_1895_The-Time-Machine_12" "12" "bright" "1911" "72.1949376652815" "i recognised with incredulous surprise that the others were running in an incessant stream as it seemed from behind me and away through the wood in front and their backs seemed no longer white but reddish as i stood agape i saw a little red spark go drifting across a gap of starlight between the branches and vanish and at that i understood the smell of burning wood the slumbrous murmur that was growing now into a gusty roar the red glow and the morlocks flight stepping out from behind my tree and looking back i saw through the black pillars of the nearer trees the flames of the burning forest it was my first fire coming after me with that i looked for weena but she was gone the hissing and crackling behind me the explosive thud as each fresh tree burst into flame left little time for reflection my iron bar still gripped i followed in the morlocks path it was a close race once the flames crept forward so swiftly on my right as i ran that i was outflanked and had to strike off to the left but at last i emerged upon a small open space and as i did so a morlock came blundering towards me and past me and went on straight into the fire and now i was to see the most weird and horrible thing i think of all that i beheld in that future age this whole space was as bright as day with the reflection of the fire in the centre was a hillock or tumulus surmounted by a scorched hawthorn beyond this was another arm of the burning forest with yellow tongues already writhing from it completely encircling the space with a fence of fire upon the hillside were some thirty or forty morlocks dazzled by the light and heat and blundering hither and thither against each other in their bewilderment at first i did not realise their blindness and struck furiously at them with my bar in a frenzy of fear as they approached me killing one and crippling several more but when i had watched the gestures of one of them groping under the hawthorn against the red sky and heard their moans i was assured of their absolute helplessness and misery in the glare and i struck no more of them yet every now and then one would come straight towards me setting loose a quivering horror that made me quick to elude him at one time the flames died down somewhat and i feared the foul creatures would presently be able to see me i was thinking of beginning the fight by killing some of them before this should happen but the fire burst out again brightly and i stayed my hand i walked about the hill among them and avoided them looking for some trace of weena but weena was gone at last i sat down on the summit of the hillock and watched" "2647" "1895" "Light-Rhetoric" "space was as bright as day with" "beheld in that future age this whole space was as bright as day with the reflection of the fire in the" "2018-01-22" "24" "12" "802701"
"265" "Wells_1895_The-Time-Machine_12" "12" "bright" "2623" "99.0933131847374" "none it was plain that they had left her poor little body in the forest i cannot describe how it relieved me to think that it had escaped the awful fate to which it seemed destined as i thought of that i was almost moved to begin a massacre of the helpless abominations about me but i contained myself the hillock as i have said was a kind of island in the forest from its summit i could now make out through a haze of smoke the palace of green porcelain and from that i could get my bearings for the white sphinx and so leaving the remnant of these damned souls still going hither and thither and moaning as the day grew clearer i tied some grass about my feet and limped on across smoking ashes and among black stems that still pulsated internally with fire towards the hiding place of the time machine i walked slowly for i was almost exhausted as well as lame and i felt the intensest wretchedness for the horrible death of little weena it seemed an overwhelming calamity now in this old familiar room it is more like the sorrow of a dream than an actual loss but that morning it left me absolutely lonely againterribly alone i began to think of this house of mine of this fireside of some of you and with such thoughts came a longing that was pain but as i walked over the smoking ashes under the bright morning sky i made a discovery in my trouser pocket were still some loose matches the box must have leaked before it was lost NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA" "2647" "1895" "Light-Rhetoric" "ashes under the bright morning sky i" "but as i walked over the smoking ashes under the bright morning sky i made a discovery in my trouser pocket" "2018-01-22" "24" "12" "802701"
"266" "Wells_1895_The-Time-Machine_12" "12" "dai" "177" "6.68681526256139" "xii in the darkness we emerged from the palace while the sun was still in part above the horizon i was determined to reach the white sphinx early the next morning and ere the dusk i purposed pushing through the woods that had stopped me on the previous journey my plan was to go as far as possible that night and then building a fire to sleep in the protection of its glare accordingly as we went along i gathered any sticks or dried grass i saw and presently had my arms full of such litter thus loaded our progress was slower than i had anticipated and besides weena was tired and i also began to suffer from sleepiness too so that it was full night before we reached the wood upon the shrubby hill of its edge weena would have stopped fearing the darkness before us but a singular sense of impending calamity that should indeed have served me as a warning drove me onward i had been without sleep for a night and two days and i was feverish and irritable i felt sleep coming upon me and the morlocks with it while we hesitated among the black bushes behind us and dim against their blackness i saw three crouching figures there was scrub and long grass all about us and i did not feel safe from their insidious approach the forest i calculated was rather less than a mile across if we could get through it to the bare hillside there as it seemed to me was an altogether safer resting place i thought that with my matches and my camphor i could contrive to keep my path illuminated through the woods yet it was evident that if i was to flourish matches with my hands i should have to abandon my firewood so rather reluctantly i put it down and then it came into my head that i would amaze our friends behind by lighting it i was to discover the atrocious folly of this proceeding but it came to my mind as an ingenious move for covering our retreat i dont know if you have ever thought what a rare thing flame must be in the absence of man and in a temperate climate the suns heat is rarely strong enough to burn even when it is focused by dewdrops as is sometimes the case in more tropical districts lightning may blast and blacken but it rarely gives rise to widespread fire decaying vegetation may occasionally smoulder with the heat of its" "2647" "1895" "Light-Rhetoric" "night and two days and i was" "i had been without sleep for a night and two days and i was feverish and irritable i felt sleep coming" "2018-01-22" "25" "12" "802701"
"267" "Wells_1895_The-Time-Machine_12" "12" "dai" "1913" "72.2704948998867" "with incredulous surprise that the others were running in an incessant stream as it seemed from behind me and away through the wood in front and their backs seemed no longer white but reddish as i stood agape i saw a little red spark go drifting across a gap of starlight between the branches and vanish and at that i understood the smell of burning wood the slumbrous murmur that was growing now into a gusty roar the red glow and the morlocks flight stepping out from behind my tree and looking back i saw through the black pillars of the nearer trees the flames of the burning forest it was my first fire coming after me with that i looked for weena but she was gone the hissing and crackling behind me the explosive thud as each fresh tree burst into flame left little time for reflection my iron bar still gripped i followed in the morlocks path it was a close race once the flames crept forward so swiftly on my right as i ran that i was outflanked and had to strike off to the left but at last i emerged upon a small open space and as i did so a morlock came blundering towards me and past me and went on straight into the fire and now i was to see the most weird and horrible thing i think of all that i beheld in that future age this whole space was as bright as day with the reflection of the fire in the centre was a hillock or tumulus surmounted by a scorched hawthorn beyond this was another arm of the burning forest with yellow tongues already writhing from it completely encircling the space with a fence of fire upon the hillside were some thirty or forty morlocks dazzled by the light and heat and blundering hither and thither against each other in their bewilderment at first i did not realise their blindness and struck furiously at them with my bar in a frenzy of fear as they approached me killing one and crippling several more but when i had watched the gestures of one of them groping under the hawthorn against the red sky and heard their moans i was assured of their absolute helplessness and misery in the glare and i struck no more of them yet every now and then one would come straight towards me setting loose a quivering horror that made me quick to elude him at one time the flames died down somewhat and i feared the foul creatures would presently be able to see me i was thinking of beginning the fight by killing some of them before this should happen but the fire burst out again brightly and i stayed my hand i walked about the hill among them and avoided them looking for some trace of weena but weena was gone at last i sat down on the summit of the hillock and watched this strange" "2647" "1895" "Light-Rhetoric" "as bright as day with the reflection" "that future age this whole space was as bright as day with the reflection of the fire in the centre was" "2018-01-22" "25" "12" "802701"
"268" "Wells_1895_The-Time-Machine_12" "12" "dai" "2362" "89.2330940687571" "them before this should happen but the fire burst out again brightly and i stayed my hand i walked about the hill among them and avoided them looking for some trace of weena but weena was gone at last i sat down on the summit of the hillock and watched this strange incredible company of blind things groping to and fro and making uncanny noises to each other as the glare of the fire beat on them the coiling uprush of smoke streamed across the sky and through the rare tatters of that red canopy remote as though they belonged to another universe shone the little stars two or three morlocks came blundering into me and i drove them off with blows of my fists trembling as i did so for the most part of that night i was persuaded it was a nightmare i bit myself and screamed in a passionate desire to awake i beat the ground with my hands and got up and sat down again and wandered here and there and again sat down then i would fall to rubbing my eyes and calling upon god to let me awake thrice i saw morlocks put their heads down in a kind of agony and rush into the flames but at last above the subsiding red of the fire above the streaming masses of black smoke and the whitening and blackening tree stumps and the diminishing numbers of these dim creatures came the white light of the day i searched again for traces of weena but there were none it was plain that they had left her poor little body in the forest i cannot describe how it relieved me to think that it had escaped the awful fate to which it seemed destined as i thought of that i was almost moved to begin a massacre of the helpless abominations about me but i contained myself the hillock as i have said was a kind of island in the forest from its summit i could now make out through a haze of smoke the palace of green porcelain and from that i could get my bearings for the white sphinx and so leaving the remnant of these damned souls still going hither and thither and moaning as the day grew clearer i tied some grass about my feet and limped on across smoking ashes and among black stems that still pulsated internally with fire towards the hiding place of the time machine i walked slowly for i was almost exhausted as well as lame and i felt the intensest wretchedness for the horrible death of little weena it seemed an overwhelming calamity now in this old familiar room it is more like the sorrow of a dream than an actual loss but that morning it left me absolutely lonely againterribly alone i began to think of this house of mine of this fireside of some of you and with such thoughts came a longing that was pain" "2647" "1895" "Light-Rhetoric" "light of the day i searched again" "of these dim creatures came the white light of the day i searched again for traces of weena but there were" "2018-01-22" "25" "12" "802701"
"269" "Wells_1895_The-Time-Machine_12" "12" "dai" "2494" "94.2198715527012" "most part of that night i was persuaded it was a nightmare i bit myself and screamed in a passionate desire to awake i beat the ground with my hands and got up and sat down again and wandered here and there and again sat down then i would fall to rubbing my eyes and calling upon god to let me awake thrice i saw morlocks put their heads down in a kind of agony and rush into the flames but at last above the subsiding red of the fire above the streaming masses of black smoke and the whitening and blackening tree stumps and the diminishing numbers of these dim creatures came the white light of the day i searched again for traces of weena but there were none it was plain that they had left her poor little body in the forest i cannot describe how it relieved me to think that it had escaped the awful fate to which it seemed destined as i thought of that i was almost moved to begin a massacre of the helpless abominations about me but i contained myself the hillock as i have said was a kind of island in the forest from its summit i could now make out through a haze of smoke the palace of green porcelain and from that i could get my bearings for the white sphinx and so leaving the remnant of these damned souls still going hither and thither and moaning as the day grew clearer i tied some grass about my feet and limped on across smoking ashes and among black stems that still pulsated internally with fire towards the hiding place of the time machine i walked slowly for i was almost exhausted as well as lame and i felt the intensest wretchedness for the horrible death of little weena it seemed an overwhelming calamity now in this old familiar room it is more like the sorrow of a dream than an actual loss but that morning it left me absolutely lonely againterribly alone i began to think of this house of mine of this fireside of some of you and with such thoughts came a longing that was pain but as i walked over the smoking ashes under the bright morning sky i made a discovery in my trouser pocket were still some loose matches the box must have leaked before it was lost NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA" "2647" "1895" "Light-Rhetoric" "moaning as the day grew clearer i" "souls still going hither and thither and moaning as the day grew clearer i tied some grass about my feet and" "2018-01-22" "25" "12" "802701"
"270" "Wells_1895_The-Time-Machine_12" "12" "glow" "1742" "65.8103513411409" "rats from me and holding the bar short i thrust where i judged their faces might be i could feel the succulent giving of flesh and bone under my blows and for a moment i was free the strange exultation that so often seems to accompany hard fighting came upon me i knew that both i and weena were lost but i determined to make the morlocks pay for their meat i stood with my back to a tree swinging the iron bar before me the whole wood was full of the stir and cries of them a minute passed their voices seemed to rise to a higher pitch of excitement and their movements grew faster yet none came within reach i stood glaring at the blackness then suddenly came hope what if the morlocks were afraid and close on the heels of that came a strange thing the darkness seemed to grow luminous very dimly i began to see the morlocks about methree battered at my feetand then i recognised with incredulous surprise that the others were running in an incessant stream as it seemed from behind me and away through the wood in front and their backs seemed no longer white but reddish as i stood agape i saw a little red spark go drifting across a gap of starlight between the branches and vanish and at that i understood the smell of burning wood the slumbrous murmur that was growing now into a gusty roar the red glow and the morlocks flight stepping out from behind my tree and looking back i saw through the black pillars of the nearer trees the flames of the burning forest it was my first fire coming after me with that i looked for weena but she was gone the hissing and crackling behind me the explosive thud as each fresh tree burst into flame left little time for reflection my iron bar still gripped i followed in the morlocks path it was a close race once the flames crept forward so swiftly on my right as i ran that i was outflanked and had to strike off to the left but at last i emerged upon a small open space and as i did so a morlock came blundering towards me and past me and went on straight into the fire and now i was to see the most weird and horrible thing i think of all that i beheld in that future age this whole space was as bright as day with the reflection of the fire in the centre was a hillock or tumulus surmounted by a scorched hawthorn beyond this was another arm of the burning forest with yellow tongues already writhing from it completely encircling the space with a fence of fire upon the hillside were some thirty or forty morlocks dazzled by the light and heat and blundering hither and thither against each other in their bewilderment at first i did not realise their blindness and" "2647" "1895" "Light-Rhetoric" "roar the red glow and the morlocks" "that was growing now into a gusty roar the red glow and the morlocks flight stepping out from behind my tree" "2018-01-22" "26" "12" "802701"
"271" "Wells_1895_The-Time-Machine_12" "12" "light" "329" "12.4291650925576" "i gathered any sticks or dried grass i saw and presently had my arms full of such litter thus loaded our progress was slower than i had anticipated and besides weena was tired and i also began to suffer from sleepiness too so that it was full night before we reached the wood upon the shrubby hill of its edge weena would have stopped fearing the darkness before us but a singular sense of impending calamity that should indeed have served me as a warning drove me onward i had been without sleep for a night and two days and i was feverish and irritable i felt sleep coming upon me and the morlocks with it while we hesitated among the black bushes behind us and dim against their blackness i saw three crouching figures there was scrub and long grass all about us and i did not feel safe from their insidious approach the forest i calculated was rather less than a mile across if we could get through it to the bare hillside there as it seemed to me was an altogether safer resting place i thought that with my matches and my camphor i could contrive to keep my path illuminated through the woods yet it was evident that if i was to flourish matches with my hands i should have to abandon my firewood so rather reluctantly i put it down and then it came into my head that i would amaze our friends behind by lighting it i was to discover the atrocious folly of this proceeding but it came to my mind as an ingenious move for covering our retreat i dont know if you have ever thought what a rare thing flame must be in the absence of man and in a temperate climate the suns heat is rarely strong enough to burn even when it is focused by dewdrops as is sometimes the case in more tropical districts lightning may blast and blacken but it rarely gives rise to widespread fire decaying vegetation may occasionally smoulder with the heat of its fermentation but this rarely results in flame in this decadence too the art of fire making had been forgotten on the earth the red tongues that went licking up my heap of wood were an altogether new and strange thing to weena she wanted to run to it and play with it i believe she would have cast herself into it had i not restrained her but i caught her up and in spite of her struggles plunged boldly before me into the wood for a little way the glare of my fire lit the path looking back presently i could see through the crowded stems that from my heap of sticks the blaze had spread to some bushes adjacent and a curved line of fire was creeping up the grass of the hill i laughed at that and turned again to the dark trees before me it was very black and" "2647" "1895" "Light-Rhetoric" "friends behind by lighting it i was" "my head that i would amaze our friends behind by lighting it i was to discover the atrocious folly of this" "2018-01-22" "27" "12" "802701"
